characters_araber;Araber
spokentexts_a12_bahnhof_holzkiste_ex_2_st_1;Elle est faite de fines planches de bois. Elle ne peut probablement pas supporter beaucoup de poids.
spokentexts_a12_bahnhof_holzkiste_ex_3_st_1;La caisse semble normale mais son fond a disparu, de sorte qu'il soit facile de cacher quelque chose en dessous.
spokentexts_a12_bahnhof_holzkiste_used_mit_armeemesser_st_1;Hmm. Je peux surement enlever le fond sans trop d'effort. Il est mince et les clous sont petits.
sequences_a12_bahnhof_holzkiste_used_mit_armeemesser#2;[The Arab takes  the lid from the box, turns it over. He pulls out his army knife, opens it and levers one side of the first box floor out. The other side he solves by bending the floor board. He puts aside the board.]
sequences_a12_bahnhof_holzkiste_used_mit_armeemesser#3;[On the second board, he levers short. Then he put his arm through the gap that the first board has left and hits from the bottom twice with his fist against the remaining  board. It dissolves well and he puts it aside.]
sequences_a12_bahnhof_holzkiste_used_mit_armeemesser#4;[He closes his knife and puts it back. Then he turns back to the box and puts the lid on it.]
spokentexts_a12_bahnhof_holzkiste_used_mit_armeemesser_st_2;Parfait. Elle ressemble à une caisse normale.
texts_a12_bahnhof_kiosk_mo_ex_1;Regarder le kiosque
spokentexts_a12_bahnhof_kiosk_ex_1_st_1;Il n'y a probablement pas un seul journal entre Moscou et Madrid qui ne parle pas du cambriolage.
spokentexts_a12_bahnhof_kiosk_ex_1_st_2_direction;contritely
spokentexts_a12_bahnhof_kiosk_ex_1_st_2;Je suis célèbre ! Malheureusement, pas pour le vol élégamment exécuté que j'ai fait.
texts_a12_bahnhof_muelleimer_mo_ex_1;Examiner la poubelle
spokentexts_a12_bahnhof_muelleimer_ex_1_st_1;Parfois, on trouve des choses utiles dans une poubelle, mais celle-ci semble avoir été vidée récemment.
texts_a12_bahnhof_transportwagen_mo_ex_1;Examiner le wagon de marchandises
spokentexts_a12_bahnhof_transportwagen_ex_1_st_1;Ils ne me laisseront pas fureter autour du wagon de marchandises. Pas même si je demande gentiment.
spokentexts_a12_bahnhof_transportwagen_ex_2_st_1;Aussitôt dans le train, je dois trouver un moyen de me faufiler dans le wagon de marchandises. Mais une chose à la fois.
texts_a12_bahnhof_wagontuer_grossraumwagen_mo_ex_1a__1b;Examiner la porte
spokentexts_a12_bahnhof_wagontuer_grossraumwagen_ex_1a_st_1;Si j'essaie de monter dans le train, le contrôleur m'arrêtait probablement et pourrait même me dénoncer à la police.
spokentexts_a12_bahnhof_wagontuer_grossraumwagen_ex_1a_st_2;Je ne peux pas prendre ce risque !
spokentexts_a12_bahnhof_wagontuer_grossraumwagen_ex_1b_st_1;Même si j'arrivais à distraire le conducteur et me faufiler dans le train...
spokentexts_a12_bahnhof_wagontuer_grossraumwagen_ex_1b_st_2;Je ferais tache avec ces vêtements usés.
spokentexts_a12_bahnhof_wagontuer_grossraumwagen_ex_1b_st_3;Je dois trouver quelque chose de plus approprié !
texts_a12_bahnhof_wagontuer_salonwagen_mo_ex;Examiner la porte
texts_a12_bahnhof_wagontuer_salonwagen_mo_use;Entrer dans le wagon-salon.
spokentexts_a12_bahnhof_wagontuer_salonwagen_ex_1_st_1;C'est le wagon-salon. Entièrement meublé avec bar et tout pleins de petites subtilités.
spokentexts_a12_bahnhof_wagontuer_salonwagen_ex_1_st_2;Les dames et messieurs auraient une attaque si j'y entrais en portant ces vêtements.
spokentexts_a12_bahnhof_wagontuer_salonwagen_use_1_st_1;Je ne peux pas monter dans le train comme ça. Je ferais tache et ils se débarrasseront de moi sans arrière-pensée !
texts_a12_bahnhof_zeitung_mo_ex_1;Regarder le journal
spokentexts_a12_bahnhof_zeitung_ex_1_st_1_direction;reads
spokentexts_a12_bahnhof_zeitung_ex_1_st_1;"""Cambriolage au British Museum - Un blessé - Â£5,000 de dégât - Coupable inconnu - Le Retour du Corbeau ?"""
spokentexts_a12_bahnhof_zeitung_ex_1_st_2_direction;Contrite, angry
spokentexts_a12_bahnhof_zeitung_ex_1_st_2;J'en ai réchappé de toute manière, mais Inch ne pouvais pas résister de jouer avec de la dynamite. J'espère que le garde se rétablira vite.
texts_a12_kabine_briefumschlag_nachricht_mo_inventar_1;Regarder le message
texts_a12_kabine_briefumschlag_nachricht_mo_inventar_2;Message
spokentexts_a12_kabine_briefumschlag_nachricht_ex_1_st_1;"Inch adore les projecteurs et a un talent pour le drame. Sinon, pourquoi se serait-il lui-même appelé ""Le Corbeau"" ?"
spokentexts_a12_kabine_briefumschlag_nachricht_ex_1_st_2;Je n'aime pas risquer ma propre vie, pour son petit spectacle dramatique.
spokentexts_a12_kabine_briefumschlag_nachricht_ex_1_st_3;Quel est l'intérêt de laisser des messages à son adversaire ?
spokentexts_a12_kabine_briefumschlag_nachricht_ex_2_st_1;J'aimerais savoir quel message Inch trouve si important, qu'il est prêt à risquer ma vie pour le livrer.
spokentexts_a12_kabine_briefumschlag_nachricht_ex_2_st_2;Mais c'est pas le moment. J'ai un train à prendre !
texts_a12_kabine_briefumschlag_reiseunterlagen_mo_inventar_1;Examiner l'enveloppe
texts_a12_kabine_briefumschlag_reiseunterlagen_mo_inventar_2;Documents de voyages
sequences_a12_kabine_briefumschlag_reiseunterlagen_ex_1#1;[The Arab turns away from the train / away from guard and shows the envelope. He opens it and looks inside (Ilde).]
spokentexts_a12_kabine_briefumschlag_reiseunterlagen_ex_1_st_1;Hmm. Un billet pour une croisière sur le MS Lydia de Venise au Caire...
spokentexts_a12_kabine_briefumschlag_reiseunterlagen_ex_1_st_2;Des billets de banque et...
sequences_a12_kabine_briefumschlag_reiseunterlagen_ex_1#4;[The Arab grabs in, pulls out a passport and opens it (idle).]
spokentexts_a12_kabine_briefumschlag_reiseunterlagen_ex_1_st_3;Un passeport. Vierge. Sans information personnelle, aucune image.
sequences_a12_kabine_briefumschlag_reiseunterlagen_ex_1#6;[The Arab close the passport, puts it back in the envelope and takes the envelope againwith him.]
spokentexts_a12_kabine_briefumschlag_reiseunterlagen_ex_1_st_4;Inch a d'excellent contacts dans la pègre. Il connaît les meilleurs faussaires, techniciens, pickpockets et escrocs. Il reste anonyme, cependant.
spokentexts_a12_kabine_briefumschlag_reiseunterlagen_ex_1_st_5;"La plupart d'entre eux ne savent même pas qu'ils travaillent pour lui. ""Mr. X"", son contact au Caire, n'a sans doute pas la moindre idée de qui il est."
sequences_a12_kabine_briefumschlag_reiseunterlagen_ex_1#9;[From now on, the item has a new inventory icon to better differentiate from the other envelope. The envelope is opened and the money, the passport and the ticket are looking out of it.]
spokentexts_a12_kabine_briefumschlag_reiseunterlagen_ex_2_st_1;"Mes ""documents de voyages"". Je ne devrais pas avoir de mal à me rendre au Caire maintenant."
sequences_bahnhof_seq_a12_bahnhof_auftritt_butler#1;[Cut to the front entrance of the train.]
sequences_bahnhof_seq_a12_bahnhof_auftritt_butler#2;[The butler enters the door, holding himself with his good arm and looks around.]
sequences_bahnhof_seq_a12_bahnhof_auftritt_butler#3;[Cut back to the Arab.]
sequences_bahnhof_seq_a12_bahnhof_auftritt_butler#4;[The Arab stands at the magazine stand, gves the butler a hidden sign.]
sequences_bahnhof_seq_a12_bahnhof_auftritt_butler#5;[Cut back to the butler.]
sequences_bahnhof_seq_a12_bahnhof_auftritt_butler#6;[He sees the Arab and starts a bit awkward to get off the train (because of his stiff arm).]
sequences_bahnhof_seq_a12_bahnhof_auftritt_butler#7;[The butler walks over to the Arab, looks around a couple of times. When he passes Ohi and the doctor, it can be heared a conversation.]
spokentexts_bahnhof_seq_a12_bahnhof_auftritt_butler_st_1;Donc, vous avez un emploi comme médecin de bord ?
spokentexts_bahnhof_seq_a12_bahnhof_auftritt_butler_st_2;Je suis excité, mais nerveux aussi. Je ne suis pas un champion de natation.
spokentexts_bahnhof_seq_a12_bahnhof_auftritt_butler_st_3_direction;laughs
spokentexts_bahnhof_seq_a12_bahnhof_auftritt_butler_st_3;Si vous vous retrouvez à l'eau à bord d'un navire, c'est que quelque chose a très mal tourné !
sequences_bahnhof_seq_a12_bahnhof_auftritt_butler#11;[Once he is gone a few steps further, ist being switched to a shot showing the rear area where the safe was loaded.]
sequences_bahnhof_seq_a12_bahnhof_auftritt_butler#12;[The large side door of the transport wagon will be closed. The guard puts a large bolt up and fumbles at the lock.]
sequences_bahnhof_seq_a12_bahnhof_auftritt_butler#13;[Cut back. The Butler has reached the Arab, looks around one last time.]
spokentexts_bahnhof_seq_a12_bahnhof_auftritt_butler_st_4;C'était quoi tout ça au musée ?
sequences_bahnhof_seq_a12_bahnhof_auftritt_butler#15;[The Butler grabs the Arab with his good hand on the neck and pushes him amazingly powerful back behind the magazine stand, so they can't be seen.]
sequences_bahnhof_seq_a12_bahnhof_auftritt_butler#16;[Cut to the side view. You can see the two relatively close, the left one, the other on the right.]
sequences_bahnhof_seq_a12_bahnhof_auftritt_butler#17;[The Arab bounces against the wall, the Butler still has the hands on him (idle).]
spokentexts_bahnhof_seq_a12_bahnhof_auftritt_butler_st_5_direction;gets choked and pushed against a wall
spokentexts_bahnhof_seq_a12_bahnhof_auftritt_butler_st_5;Uff !
spokentexts_bahnhof_seq_a12_bahnhof_beginn_des_gespraechs_st_1_direction;happy, friendly
spokentexts_bahnhof_seq_a12_bahnhof_beginn_des_gespraechs_st_1;Tout ne s'est pas déroulé comme prévu ?
spokentexts_bahnhof_seq_a12_bahnhof_beginn_des_gespraechs_st_2_direction;threatening, angry
spokentexts_bahnhof_seq_a12_bahnhof_beginn_des_gespraechs_st_2;Et je DÉTESTE quand les choses ne se déroulent pas comme prévu !
spokentexts_bahnhof_seq_a12_bahnhof_beginn_des_gespraechs_st_3_direction;tedious, is choked
spokentexts_bahnhof_seq_a12_bahnhof_beginn_des_gespraechs_st_3;Vous avez failli les tuer !
spokentexts_bahnhof_seq_a12_bahnhof_beginn_des_gespraechs_st_5_direction;painfully suppressed rage
spokentexts_bahnhof_seq_a12_bahnhof_beginn_des_gespraechs_st_5;VOUS alliez les laisser vous attraper !
spokentexts_bahnhof_seq_a12_bahnhof_beginn_des_gespraechs_st_8_direction;tedious, is choked
spokentexts_bahnhof_seq_a12_bahnhof_beginn_des_gespraechs_st_8;Ce... Ce n'était pas de ma faute... ! Scotland Yard était là !
spokentexts_bahnhof_seq_a12_bahnhof_beginn_des_gespraechs_st_9_direction;cold
spokentexts_bahnhof_seq_a12_bahnhof_beginn_des_gespraechs_st_9;Si je pensais que c'était de votre faute, vous seriez déjà en train de flotter dans la Tamise avec une balle dans la tête.
sequences_bahnhof_seq_a12_bahnhof_beginn_des_gespraechs#10;[The butler releases the Arab and stands up normally. The Arab holds with his hands his neck and bows slightly (idle).]
spokentexts_bahnhof_seq_a12_bahnhof_beginn_des_gespraechs_st_10_direction;cough
spokentexts_bahnhof_seq_a12_bahnhof_beginn_des_gespraechs_st_10;*tousse* *halète*
spokentexts_bahnhof_seq_a12_bahnhof_beginn_des_gespraechs_st_11_direction;busy
spokentexts_bahnhof_seq_a12_bahnhof_beginn_des_gespraechs_st_11;Quelqu'un les a averti. Je ne sais pas qui, mais je vais le découvrir.
spokentexts_bahnhof_seq_a12_bahnhof_beginn_des_gespraechs_st_13_direction;Commanding
spokentexts_bahnhof_seq_a12_bahnhof_beginn_des_gespraechs_st_13;Où est le bijou ?
sequences_bahnhof_seq_a12_bahnhof_beginn_des_gespraechs#15;[The Arab grabs into his pocket, pulls out a tissue with something in it and gives it to the butler. Then the Arab is also back to normal.]
sequences_bahnhof_seq_a12_bahnhof_beginn_des_gespraechs#16;[The Butler unfolds the Tissue.]
sequences_bahnhof_seq_a12_bahnhof_beginn_des_gespraechs#17;[Cut to the tissue in close-up. On it is a large, sparkling, green gemstone.]
spokentexts_bahnhof_seq_a12_bahnhof_beginn_des_gespraechs_st_14_direction;happy
spokentexts_bahnhof_seq_a12_bahnhof_beginn_des_gespraechs_st_14;Ah... Merveilleux.
spokentexts_bahnhof_seq_a12_bahnhof_beginn_des_gespraechs_st_15_direction;now again busy
spokentexts_bahnhof_seq_a12_bahnhof_beginn_des_gespraechs_st_15;Mais c'est juste une moitié de l'ensemble et voler le deuxième Oeil sera plus difficile que ce qui était prévu.
sequences_bahnhof_seq_a12_bahnhof_beginn_des_gespraechs#21;[The Butler folds the cloth back together, takes it on.]
sequences_bahnhof_seq_a12_bahnhof_intro_01#0;[Shot of the platform in order to gain an overview.]
sequences_bahnhof_seq_a12_bahnhof_intro_01#1;[Cut to the back where the safe is loaded.]
sequences_bahnhof_seq_a12_bahnhof_intro_01#2;"[The safe is on a pallet on a truck / forklift The guard stands and guides it in (""Go on, go"").]"
sequences_bahnhof_seq_a12_bahnhof_intro_01#13;[The investigator comes into the picture, the guard sees him and saluted. The Investigator looks at him no more and walks past him (gets into the train at the transition ). The guard turns back, taking care again for the safe.]
sequences_bahnhof_seq_a12_bahnhof_intro_01#3;[Cut to Ohi and the doctor. The two stand together and talk to each other (but you can not hear what they say). The camera zooms slowly further and further back, so that ist soon back in total.]
sequences_bahnhof_seq_a12_bahnhof_intro_01#4;[The nurse and the boy are now in the picture. She pulls the boy behind her.]
spokentexts_bahnhof_seq_a12_bahnhof_intro_01_st_1;Je t'avais dit de ne pas descendre ! Et si le train était parti sans toi ?
sequences_bahnhof_seq_a12_bahnhof_intro_01#6;[The boy don't care, he takes a look at Ohi. The boy climbs onto the train, the nurse too.]
sequences_bahnhof_seq_a12_bahnhof_intro_01#15;[The camera is now zoomed out. Therefore the arab is slipped into the picture. He looks the scene. Then he walks toward Magazine Shop.]
sequences_bahnhof_seq_a12_bahnhof_intro_01#7;[Cut to the conductor, who nearby Ohi and the doctor stands (between salon and saloon car) on a luggage cart.]
sequences_bahnhof_seq_a12_bahnhof_intro_01#8;[The guard is guarding the luggage (idle). He pulls out a pocket watch, looks at it.]
sequences_bahnhof_seq_a12_bahnhof_koffer_weg#0;[The conductor turns to the doctor.]
spokentexts_bahnhof_seq_a12_bahnhof_koffer_weg_st_1;Excusez-moi, messieurs.
sequences_bahnhof_seq_a12_bahnhof_koffer_weg#2;[The doctor interrupts his conversation turns to the conductor.]
spokentexts_bahnhof_seq_a12_bahnhof_koffer_weg_st_2;Ne voyez-vous pas que je parle à l'Officier de police ?
spokentexts_bahnhof_seq_a12_bahnhof_koffer_weg_st_3;Le train part dans quelques minutes, monsieur.
spokentexts_bahnhof_seq_a12_bahnhof_koffer_weg_st_4;Je dois vous demander de monter à bord.
spokentexts_bahnhof_seq_a12_bahnhof_koffer_weg_st_5;Nous devrions y aller.
spokentexts_bahnhof_seq_a12_bahnhof_koffer_weg_st_6;Peut-être aurons-nous l'occasion de continuer notre conversation pendant le voyage.
spokentexts_bahnhof_seq_a12_bahnhof_koffer_weg_st_7;J'en trépigne d'avance ! Hahaha.
sequences_bahnhof_seq_a12_bahnhof_koffer_weg#9;[The doctor wants to grab his medical bag.]
spokentexts_bahnhof_seq_a12_bahnhof_koffer_weg_st_8_direction;scared
spokentexts_bahnhof_seq_a12_bahnhof_koffer_weg_st_8;Hein ? Où est mon sac ?
sequences_bahnhof_seq_a12_bahnhof_koffer_weg#11;[The conductor turns around in surprise.]
spokentexts_bahnhof_seq_a12_bahnhof_koffer_weg_st_9_direction;perplexed
spokentexts_bahnhof_seq_a12_bahnhof_koffer_weg_st_9;Vous l'avez laissé ici.
spokentexts_bahnhof_seq_a12_bahnhof_koffer_weg_st_10_direction;angry
spokentexts_bahnhof_seq_a12_bahnhof_koffer_weg_st_10;Je sais ça !
spokentexts_bahnhof_seq_a12_bahnhof_koffer_weg_st_11_direction;angry
spokentexts_bahnhof_seq_a12_bahnhof_koffer_weg_st_11;Je veux savoir où il est maintenant !
spokentexts_bahnhof_seq_a12_bahnhof_koffer_weg_st_12_direction;unsettled
spokentexts_bahnhof_seq_a12_bahnhof_koffer_weg_st_12;Je... Je ne sais pas. Je vais le chercher sans attendre !
spokentexts_bahnhof_seq_a12_bahnhof_koffer_weg_st_13;Si vous vouliez bien, messieurs, monter dans le train en attendant...
spokentexts_bahnhof_seq_a12_bahnhof_koffer_weg_st_14_direction;angry
spokentexts_bahnhof_seq_a12_bahnhof_koffer_weg_st_14;Je vous tiendrai ainsi que vos employeurs responsables de cela !
spokentexts_bahnhof_seq_a12_bahnhof_koffer_weg_st_15_direction;tries to calm him
spokentexts_bahnhof_seq_a12_bahnhof_koffer_weg_st_15;Je suis sûr qu'il va retrouver votre sac.
spokentexts_bahnhof_seq_a12_bahnhof_koffer_weg_st_16;Allons-y, docteur Gebhardt. Je vais vous aider avec vos bagages.
spokentexts_bahnhof_seq_a12_bahnhof_koffer_weg_st_17;Très bien.
sequences_bahnhof_seq_a12_bahnhof_koffer_weg#21;[Ohi and the doctor take the baggage of the doctor (with help from the conductor) and disappear along with the luggage on the train.]
sequences_bahnhof_seq_a12_bahnhof_koffer_weg#22;[What remains is an insecure conductor who looks around unsure and do not know what to do.]
sequences_bahnhof_seq_a12_bahnhof_zug_faehrt_ab#12;[Fade to black. Two seconds, then fade-in.]
sequences_bahnhof_seq_a12_bahnhof_zug_faehrt_ab#0;[Cut to the whistle on the train.]
sequences_bahnhof_seq_a12_bahnhof_zug_faehrt_ab#1;[The whistle blows, gives out white steam.]
sequences_bahnhof_seq_a12_bahnhof_zug_faehrt_ab#2;[Cut back to the Arab behind the boxes.]
sequences_bahnhof_seq_a12_bahnhof_zug_faehrt_ab#3;[The Arab emerges, looks around. He has shoes in the hand and the pants of the guard over the forearm.]
spokentexts_bahnhof_seq_a12_bahnhof_zug_faehrt_ab_st_1;Non ! Oh bon sang…
sequences_bahnhof_seq_a12_bahnhof_zug_faehrt_ab#5;[The Arab turns back, pulls on the invisible conductor and pulls him out the jacket.]
sequences_bahnhof_seq_a12_bahnhof_zug_faehrt_ab#6;[Cut to the train. He starts moving in slow motion.]
sequences_bahnhof_seq_a12_bahnhof_zug_faehrt_ab#7;[The Arab comes into the picture, has both arms full with the clothes of the guard. He runs along the train, looking in a window, then ducked away.]
sequences_bahnhof_seq_a12_bahnhof_zug_faehrt_ab#8;[He loses a shoe, must turn around and takes it awkward again.]
spokentexts_bahnhof_seq_a12_bahnhof_zug_faehrt_ab_st_2_direction;annoyed
spokentexts_bahnhof_seq_a12_bahnhof_zug_faehrt_ab_st_2;Non ! Oh bon sang...
sequences_bahnhof_seq_a12_bahnhof_zug_faehrt_ab#10;[The Arab runs parallel to the train out of the picture.]
sequences_bahnhof_seq_a12_bahnhof_zug_faehrt_ab#11;[End of section.]
texts_bahnhof_onscreen_text;Il y a quelques jours...
texts_arzt_mo_ex_1__2;Regarder l'homme
spokentexts_arzt_ex_1_st_1;Certains passagers sont descendus du train pour se dégourdir les jambes.
spokentexts_arzt_ex_1_st_2;Mais cet homme a commencé son voyage ici à Zurich. Il a attendu dix bonnes minutes le train et a commencé à s'impatienter.
spokentexts_arzt_ex_2_st_1;A en juger par son bagage, il est docteur - rayonnant de confiance, presque arrogant.
texts_butler_top_a12_butler_auge_der_sphinx_tseq_title;Oeil du Sphinx
spokentexts_butler_top_a12_butler_auge_der_sphinx_tseq_st_1;Je ne sais pas...
spokentexts_butler_top_a12_butler_auge_der_sphinx_tseq_st_2;Nous avons le premier Oeil et nous nous sommes échappés de justesse...
spokentexts_butler_top_a12_butler_auge_der_sphinx_tseq_st_3_direction;mocking
spokentexts_butler_top_a12_butler_auge_der_sphinx_tseq_st_3;Ne me dites que vous ne voulez que nous nous contentions de cela ?
spokentexts_butler_top_a12_butler_auge_der_sphinx_tseq_st_4;Un Oeil seul n'est rien de plus qu'une couteuse babiole.
spokentexts_butler_top_a12_butler_auge_der_sphinx_tseq_st_5;Mais les deux Yeux ensemble ça devient une légende !
spokentexts_butler_top_a12_butler_auge_der_sphinx_tseq_st_6_direction;dreamy
spokentexts_butler_top_a12_butler_auge_der_sphinx_tseq_st_6;Mon plus grand triomphe.
spokentexts_butler_top_a12_butler_auge_der_sphinx_tseq_st_7;Je ne devrais pas mettre l'Oeil quelque part en lieu sûr ? Juste au cas où Legrand viendrait fouiner ?
spokentexts_butler_top_a12_butler_auge_der_sphinx_tseq_st_8;Je vais cacher le bijou dans les bagages de la baronne. Et je sais déjà où.
spokentexts_butler_top_a12_butler_auge_der_sphinx_tseq_st_9;Legrand n'osera pas chercher dans ses affaires. Et même alors, il ne sera jamais en mesure d'ouvrir le compartiment secret.
texts_butler_top_a12_butler_baronin_tseq_title;La Baronne
spokentexts_butler_top_a12_butler_baronin_tseq_st_1;La Baronne ne suspecte rien ?
sequences_butler_top_a12_butler_baronin_tseq#1;[The Butler rolls his eyes.]
spokentexts_butler_top_a12_butler_baronin_tseq_st_3;Elle est enveloppée dans une bulle d'alcool, d'arrogance et d'indifférence. Que seuls la flatterie, les potins et le chocolat belge peuvent pénétrer.
spokentexts_butler_top_a12_butler_baronin_tseq_st_4;Des conditions idéales.
spokentexts_butler_top_a12_butler_baronin_tseq_st_5;Je serai heureux de me débarrasser de cette vieille sorcière.
spokentexts_butler_top_a12_butler_baronin_tseq_st_6;Elle est mon ticket d'entrée pour les musées les plus importants d'Europe.
spokentexts_butler_top_a12_butler_baronin_tseq_st_7;Mais ces six derniers mois ont été les plus longs de ma vie !
texts_butler_top_a12_butler_brief_tseq_title;Lettre
spokentexts_butler_top_a12_butler_brief_tseq_st_1;Quel est l'objet de cette lettre ?
spokentexts_butler_top_a12_butler_brief_tseq_st_2;Cela ne vous concerne pas.
spokentexts_butler_top_a12_butler_brief_tseq_st_3_direction;cheeky
spokentexts_butler_top_a12_butler_brief_tseq_st_3;J'aimerai simplement savoir si je risque ma vie pour vos petits jeux puérils ou si ça vaut le coup !
sequences_butler_top_a12_butler_brief_tseq#3;[The Butler grabs the Arab again at the neck, pushing him back against the wall.]
spokentexts_butler_top_a12_butler_brief_tseq_st_4_direction;aggressive
spokentexts_butler_top_a12_butler_brief_tseq_st_4;"Mes ""jeux"" sont plus importants que votre vie."
sequences_butler_top_a12_butler_brief_tseq#7;[The butler releases the Arab, is back down to normal. The Arab is holding his neck (idle).]
spokentexts_butler_top_a12_butler_brief_tseq_st_7;Faites juste ce que je vous dis.
spokentexts_butler_top_a12_butler_brief_tseq_st_8;Collez cette lettre sur la porte du coffre-fort ou laissez-là dessus, je m'en fous.
spokentexts_butler_top_a12_butler_brief_tseq_st_9;Mais la lettre doit être en place dès que Legrand jètera un coup d'oeil au coffre après la panne pour s'assurer que tout est en ordre. Compris ?
sequences_butler_top_a12_butler_brief_tseq#11;[The Arab nods, stands again.]
spokentexts_butler_top_a12_butler_brief_tseq_st_10_direction;quietly
spokentexts_butler_top_a12_butler_brief_tseq_st_10;Oui.
spokentexts_butler_top_a12_butler_brief_tseq_st_11_direction;aggressive
spokentexts_butler_top_a12_butler_brief_tseq_st_11;Quoi ?
spokentexts_butler_top_a12_butler_brief_tseq_st_12_direction;louder
spokentexts_butler_top_a12_butler_brief_tseq_st_12;Oui, compris.
texts_butler_top_a12_butler_treffpunkt_venedig_tseq_title;Point de rendez-vous à Venise ?
spokentexts_butler_top_a12_butler_treffpunkt_venedig_tseq_st_1;Donc, je monterai dans la voiture et nous nous retrouverons à Venise.
spokentexts_butler_top_a12_butler_treffpunkt_venedig_tseq_st_2;Très bien.
spokentexts_butler_top_a12_butler_treffpunkt_venedig_tseq_st_3;Donc, je monterai dans la voiture et nous nous retrouverons à Venise.
spokentexts_butler_top_a12_butler_treffpunkt_venedig_tseq_st_4;Non. Le présence de Legrand nécessite un changement de plan.
sequences_butler_top_a12_butler_treffpunkt_venedig_tseq#6;[The Butler grabs into the jacket, pulls out a large, sticky envelope and gives it to the Arab.]
spokentexts_butler_top_a12_butler_treffpunkt_venedig_tseq_st_5;Vous allez prendre le train et vous placerez cette enveloppe sur le coffre dès que le train s'arrêtera dans le tunnel.
spokentexts_butler_top_a12_butler_treffpunkt_venedig_tseq_st_6;Je vais provoquer une panne de manière à ce que vous puissiez vous faufiler derrière la garde.
spokentexts_butler_top_a12_butler_treffpunkt_venedig_tseq_st_7;Vous n'allez jamais croire qui garde le coffre-fort ! Le bobby de Londres. Si vous avez des ennuis, assommez-le.
spokentexts_butler_top_a12_butler_treffpunkt_venedig_tseq_st_8;Et Legrand ?
